59700,1.271556,2.370698
59800,1.297940,2.309300
59900,1.293719,2.310879
60000,1.314173,2.307811
60100,1.282911,2.292208
60200,1.278803,2.290309
60300,1.275405,2.310164
60400,1.271990,2.295479
60500,1.269722,2.284279
60600,1.264705,2.281475
60700,1.264744,2.276433
60800,1.263365,2.270007
60900,1.273259,2.266814
61000,1.259053,2.263263
61100,1.258977,2.267144
61200,1.259631,2.271518
61300,1.263331,2.283098
61400,1.262626,2.295294
61500,1.256277,2.284780
61600,1.257894,2.289571
61700,1.262640,2.296422
61800,1.266643,2.302870
61900,1.274860,2.312491
62000,1.292027,2.324333
62100,1.278824,2.329940
62200,1.288583,2.441205
62300,1.341867,2.358265
62400,1.306231,2.347758
62500,1.296726,2.367370
62600,1.299564,2.357301
62700,1.302159,2.363763
62800,1.307073,2.372238
62900,1.312765,2.389134
63000,1.320625,2.392911
63100,1.339579,2.402598
63200,1.335438,2.421827
63300,1.387212,2.434654
63400,1.355956,2.437507
63500,1.360025,2.446793
63600,1.366383,2.468158
63700,1.376544,2.473951
63800,1.386464,2.480595
63900,1.386220,2.481688
64000,1.385559,2.485829
64100,1.388893,2.511000
64200,1.393248,2.506322
64300,1.399912,2.511316
64400,1.401414,2.515424
64500,1.405989,2.521893
64600,1.409720,2.544003
64700,1.414492,2.539809
64800,1.420676,2.547120
64900,1.426557,2.569285
65000,1.440184,2.566290
65100,1.435645,2.588590
65200,1.438702,2.579220
65300,1.442450,2.581798
65400,1.444332,2.584716
65500,1.443692,2.590534
65600,1.447362,2.612222
65700,1.447401,2.603456
65800,1.451286,2.614172
65900,1.454888,2.616826
66000,1.457492,2.619618
66100,1.459642,2.640572
66200,1.462070,2.632629
66300,1.472362,2.643876
66400,1.477318,2.654496
66500,1.481611,2.660249
66600,1.491476,2.693634
66700,1.500040,2.677823
66800,1.498164,2.688022
66900,1.507038,2.699877
67000,1.511946,2.715137
67100,1.558692,2.721881
67200,1.530720,2.739430
67300,1.545158,2.745588
67400,1.542547,2.751337
67500,1.546780,2.774733
67600,1.548063,2.790175
67700,1.576101,2.815639
67800,1.586673,2.976697
67900,1.667500,2.954094
68000,1.646599,2.939895
68100,1.610801,2.846482
68200,1.589891,2.824764
68300,1.584879,2.826073
68400,1.586858,2.852108
68500,1.592636,2.851858
68600,1.598674,2.852050
68700,1.594853,2.859834
68800,1.608479,2.864285
68900,1.622475,2.862459
69000,1.607645,2.873808
69100,1.609144,2.876341
69200,1.615160,2.923095
69300,1.650732,2.925471
69400,1.637577,2.933323
69500,1.658503,2.952211
69600,1.662353,2.945816
69700,1.653020,2.930294
69800,1.654830,2.928984
69900,1.645294,2.950615
70000,1.664032,2.957404
70100,1.662032,2.969764
70200,1.956918,3.831209
70300,1.797801,3.246218
70400,2.017746,3.283585
70500,1.925195,3.446004
70600,1.890376,3.372138
70700,1.891864,3.426204
70800,1.906950,3.608369
70900,2.380341,3.682733
71000,1.930227,3.411594
71100,1.951241,3.455014
71200,1.955665,3.451242
71300,1.957356,3.453066
71400,1.979082,3.491312
71500,1.974560,3.455987
71600,1.964559,3.490660
71700,1.989203,3.481859
71800,1.966394,3.458297
71900,1.942672,3.449368
72000,1.929932,3.398430
72100,1.890128,3.372009
72200,1.882089,3.365552
72300,1.881450,3.359494
72400,1.888767,3.347722
72500,1.882437,3.337770
72600,1.880400,3.330480
72700,1.869783,3.301998
72800,1.865020,3.301116
72900,1.844668,3.253613
73000,1.829855,3.254118
73100,1.833876,3.237944
73200,1.834263,3.234461
73300,1.810965,3.224352
73400,1.816720,3.227228
73500,1.817812,3.231165
73600,1.825309,3.251175
73700,1.828519,3.251777
73800,1.833822,3.258792
73900,1.845273,3.508306
74000,1.966114,3.501559
74100,1.916317,3.332568
74200,1.913022,3.332622
74300,1.872443,3.325688
74400,1.887035,3.371331
74500,1.915582,3.391745
74600,1.913333,3.367617
74700,1.893044,3.363757
74800,1.894148,3.350013
74900,1.896182,3.356576
75000,1.902849,3.513925
75100,2.001015,3.560890
75200,1.999366,3.443368
75300,1.940731,3.412890
75400,1.931651,3.412611
75500,1.944719,3.416554
75600,1.942906,3.421669
75700,1.938149,3.431718
75800,1.965121,3.507770
75900,2.034376,3.648547
76000,2.037759,3.628645
76100,2.082208,3.776070
76200,2.105212,3.805395
76300,2.136663,3.795503
76400,2.149038,4.275616
76500,2.267554,3.884546
76600,2.188592,3.910947
76700,2.153691,3.806738
76800,2.129516,3.799556
76900,2.136902,3.810676
77000,2.143245,3.847658
77100,2.161019,3.923173
77200,2.245389,4.020255
77300,2.201379,3.954063
77400,2.245777,3.855908
77500,2.168332,3.834869
77600,2.160382,3.810831
77700,2.155707,3.814534
77800,2.160165,3.835290
77900,2.158222,3.823809
78000,2.159964,3.830847
78100,2.160343,3.842080
78200,2.186968,3.857279
78300,2.176968,3.862237
78400,2.176470,3.875156
78500,2.179229,3.867500
78600,2.175235,3.965846
78700,2.224769,3.909388
78800,2.208115,4.068426
78900,2.333907,4.124535
79000,2.265458,3.960541
79100,2.224186,3.966584
79200,2.247661,3.950622
79300,2.243304,3.905019
79400,2.209725,3.948528
79500,2.227757,3.884982
79600,2.199636,3.890369
79700,2.206790,3.903677
79800,2.210971,3.907433
79900,2.207556,3.967239
80000,2.289543,4.108238
80100,2.306304,4.082432
80200,2.375705,4.160824
80300,2.348264,4.265366
80400,2.410151,4.292009
80500,2.408003,4.313257
80600,2.407686,4.269453
80700,2.461953,4.425109
80800,2.552452,4.527096
80900,2.606111,4.583019
81000,2.559719,4.569475
81100,2.634817,4.729073
81200,2.714001,4.666501
81300,2.762239,4.579172
81400,2.547342,4.372927
81500,2.458021,4.329722
81600,2.428813,4.328098
81700,2.430096,4.292903
81800,2.414800,4.292866
81900,2.412297,4.250775
82000,2.403788,4.245140
82100,2.410867,4.268335
82200,2.401829,4.239288
82300,2.387344,4.191172
82400,2.378305,4.187035
82500,2.367606,4.143957
82600,2.355405,4.156385
82700,2.441763,4.465253
82800,2.424711,4.172089
82900,2.359691,4.138388
83000,2.362230,4.154792
83100,2.360183,4.155628
83200,2.366762,4.164757
83300,2.375562,4.175640
83400,2.380774,4.181015
83500,2.386046,4.194539
83600,2.389954,4.205043
83700,2.407904,4.215719
83800,2.403583,4.241324
83900,2.412061,4.310831
84000,2.484115,4.333528
84100,2.461218,4.365842
84200,2.508166,4.402927
84300,2.499641,4.364446
84400,2.477835,4.363171
84500,2.497450,4.599881
84600,2.623740,4.944871
84700,2.633842,4.524488
84800,2.539139,4.463971
84900,2.539877,4.485703
85000,2.551991,4.476015
85100,2.545892,4.479333
85200,2.549180,4.461778
85300,2.538939,4.435761
85400,2.553932,4.678245
85500,2.592935,4.482259
85600,2.540684,4.433967
85700,2.562924,4.492239
